#Bola branca, 7 actions - random iluminacao e campo, voltando para o gol - com 9 campos, 500 mil de memoria, fisheye random, input 84x84, exponencial e-greedy
405 484 -0.33632231405 -34.16 0.88 4050000 356 481 1 103661
406 472 -0.364470338983 -35.23 0.88 4060000 351 469 1 103612
407 514 -0.230894941634 -11.72 0.91 4070000 385 514 0 103563
408 506 -0.281067193676 -9.67 0.88 4080000 362 505 0 103515
409 496 -0.235060483871 -29.7 0.88 4090000 395 494 1 103467
410 503 -0.264632206759 -10.26 0.88 4100000 374 503 0 103420
411 417 -0.560191846523 -33.39 0.88 4110000 318 414 1 103374
412 476 -0.37481092437 -17.94 0.91 4120000 342 474 0 103329
413 485 -0.314144329897 -7.24 0.91 4130000 364 485 0 103284
414 465 -0.389376344086 -14.25 0.88 4140000 344 465 0 103239
415 485 -0.273649484536 -11.25 0.88 4150000 378 485 0 103196
416 473 -0.353509513742 -36.24 0.91 4160000 360 471 1 103153
417 439 -0.422300683371 -31.51 0.91 4170000 343 438 1 103110
418 459 -0.412723311547 -19.72 0.91 4180000 341 458 0 103068
419 513 -0.236276803119 -9.34 0.88 4190000 385 512 0 103027
420 481 -0.358357588358 -4.62 0.88 4200000 343 478 0 102986
421 516 -0.173178294574 -11.99 0.91 4210000 413 516 0 102945
422 513 -0.239610136452 -21.51 0.88 4220000 390 513 0 102906
423 500 -0.29228 -4.9 0.91 4230000 367 500 0 102866
424 501 -0.27381237525 -4.59 0.83 4240000 368 500 0 102828
425 501 -0.230399201597 -5.6 0.88 4250000 394 501 0 102790
426 490 -0.341102040816 -30.65 0.88 4260000 355 489 1 102752
427 476 -0.354411764706 -9.16 0.91 4270000 338 476 0 102715
428 475 -0.377747368421 -36.41 0.88 4280000 360 474 2 102678
429 521 -0.183608445298 -7.04 0.91 4290000 402 521 0 102642
430 537 -0.244562383613 -20.11 0.91 4300000 380 536 0 102606
431 474 -0.358797468354 -31.45 0.88 4310000 345 473 1 102571
432 555 -0.135351351351 -4.92 0.88 4320000 419 554 0 102536
433 557 -0.139551166966 -4.22 0.91 4330000 414 556 0 102502
434 513 -0.297660818713 -37.8 0.88 4340000 375 512 1 102468
435 524 -0.182175572519 -8.69 0.88 4350000 405 524 0 102435
436 536 -0.160317164179 -5.89 0.91 4360000 415 537 0 102402
437 544 -0.173455882353 -7.53 0.88 4370000 412 544 0 102370
438 539 -0.162059369202 -4.11 0.91 4380000 408 539 0 102338
439 544 -0.15875 -12.12 0.88 4390000 411 544 0 102306
440 527 -0.217096774194 -4.78 0.91 4400000 385 527 0 102275
441 531 -0.199020715631 -32.66 0.88 4410000 398 530 0 102244
442 519 -0.22901734104 -31.28 0.88 4420000 399 519 0 102214
443 576 -0.0841840277778 -6.67 0.91 4430000 435 577 0 102184
444 517 -0.2416827853 -34.88 0.88 4440000 394 516 1 102155
445 520 -0.218673076923 -5.12 0.88 4450000 394 518 0 102125
446 555 -0.165783783784 -5.94 0.88 4460000 401 555 0 102097
447 536 -0.18473880597 -29.85 0.88 4470000 395 535 1 102068
448 480 -0.359833333333 -38.23 0.88 4480000 354 478 2 102041
449 507 -0.219881656805 -33.76 0.91 4490000 392 505 1 102013
450 532 -0.17015037594 -37.85 0.91 4500000 415 532 1 101986
451 514 -0.241692607004 -10.76 0.91 4510000 390 514 0 101959
452 569 -0.0906326889279 -4.74 0.88 4520000 435 568 0 101933
453 529 -0.169584120983 -7.05 0.91 4530000 404 529 0 101906
454 518 -0.189362934363 -7.54 0.88 4540000 406 518 0 101881
455 510 -0.235431372549 -5.34 0.91 4550000 392 510 0 101855
456 498 -0.225200803213 -33.39 0.88 4560000 398 496 1 101830
457 490 -0.281204081633 -34.19 0.88 4570000 380 489 1 101806
458 531 -0.149472693032 -4.99 0.88 4580000 423 531 0 101781
459 470 -0.341191489362 -16.91 0.88 4590000 367 469 0 101757
460 541 -0.146839186691 -9.81 0.88 4600000 417 541 0 101733
461 537 -0.0943016759777 -11.76 0.88 4610000 443 536 0 101710
462 538 -0.217379182156 -12.11 0.91 4620000 385 538 0 101687
463 508 -0.21 -5.62 0.88 4630000 399 508 0 101664
464 470 -0.331893617021 -9.44 0.88 4640000 365 470 0 101642
465 514 -0.209416342412 -6.7 0.88 4650000 397 514 0 101619
466 473 -0.379471458774 -37.07 0.88 4660000 352 471 1 101598
467 494 -0.278461538462 -33.61 0.91 4670000 386 491 1 101576
468 494 -0.284271255061 -5.42 0.88 4680000 378 494 0 101555
469 498 -0.270261044177 -9.25 0.91 4690000 375 498 0 101534
470 538 -0.155892193309 -5.91 0.88 4700000 412 538 0 101513
471 500 -0.28118 -26.56 0.88 4710000 372 499 0 101493
472 507 -0.199783037475 -6.5 0.88 4720000 402 506 0 101472
473 522 -0.193084291188 -10.93 0.91 4730000 404 522 0 101453
474 474 -0.30246835443 -13.5 0.91 4740000 370 474 0 101433
475 471 -0.284394904459 -16.34 0.91 4750000 380 470 0 101414
476 484 -0.230785123967 -6.86 0.91 4760000 397 483 0 101394
477 508 -0.214901574803 -7.69 0.91 4770000 399 508 0 101376
478 524 -0.175286259542 -6.86 0.88 4780000 405 523 0 101357
479 409 -0.576723716381 -33.23 0.88 4790000 303 407 1 101339
480 514 -0.258307392996 -37.99 0.91 4800000 391 513 1 101321
481 500 -0.2676 -35.18 0.88 4810000 383 498 1 101303
482 514 -0.238424124514 -29.63 0.88 4820000 381 513 1 101285
483 490 -0.339265306122 -32.34 0.88 4830000 368 489 1 101268
484 518 -0.230328185328 -30.27 0.88 4840000 388 516 1 101251
485 525 -0.184952380952 -7.27 0.88 4850000 402 524 0 101234
486 502 -0.256434262948 -17.86 0.88 4860000 378 502 0 101217
487 517 -0.266769825919 -14.53 0.91 4870000 369 517 0 101201
488 520 -0.223673076923 -5.13 0.88 4880000 384 520 0 101185
489 509 -0.261355599214 -35.66 0.91 4890000 383 507 1 101169
490 513 -0.20432748538 -4.75 0.88 4900000 397 512 0 101153
491 517 -0.20332688588 -9.33 0.88 4910000 397 516 0 101137
492 517 -0.245299806576 -6.82 0.88 4920000 374 516 0 101122
493 499 -0.284468937876 -25.97 0.88 4930000 365 498 1 101107
494 522 -0.180689655172 -37.95 0.91 4940000 416 520 1 101092
495 495 -0.292868686869 -34.57 0.91 4950000 380 493 2 101077
496 563 -0.105701598579 -6.3 0.88 4960000 426 563 0 101062
497 474 -0.353713080169 -36.01 0.88 4970000 366 471 1 101048
498 469 -0.359829424307 -34.87 0.91 4980000 356 469 0 101034
499 546 -0.10358974359 -4.42 0.88 4990000 438 545 0 101020
500 493 -0.25569979716 -37.84 0.88 5000000 389 491 1 101006
501 518 -0.197451737452 -6.83 0.88 5010000 403 518 0 100993
502 516 -0.181802325581 -6.12 0.88 5020000 398 516 0 100979
503 497 -0.346901408451 -36.51 0.91 5030000 378 494 3 100966
504 484 -0.330681818182 -24.04 0.88 5040000 363 484 0 100953
505 532 -0.180319548872 -8.41 0.91 5050000 406 532 0 100940
506 510 -0.260392156863 -5.92 0.88 5060000 379 509 0 100927
507 517 -0.245744680851 -25.0 0.88 5070000 387 516 0 100915
508 505 -0.254712871287 -37.05 0.91 5080000 394 504 1 100902
509 552 -0.137663043478 -31.62 0.91 5090000 424 550 1 100890
510 561 -0.0733689839572 -4.52 0.91 5100000 447 561 0 100878
511 517 -0.195241779497 -9.01 0.88 5110000 409 517 0 100866
512 535 -0.161775700935 -35.64 0.91 5120000 425 534 1 100855
513 551 -0.125172413793 -5.91 0.91 5130000 431 549 0 100843
514 488 -0.313606557377 -34.7 0.88 5140000 373 486 2 100832
515 595 -0.0234789915966 -5.85 0.88 5150000 468 595 0 100821
516 573 -0.108551483421 -37.4 0.88 5160000 440 572 1 100809
517 564 -0.11725177305 -5.65 0.91 5170000 420 564 0 100799
518 569 -0.0836203866432 -3.79 0.91 5180000 443 568 0 100788
519 544 -0.164485294118 -5.77 0.88 5190000 404 544 0 100777
520 564 -0.100567375887 -6.39 0.88 5200000 427 564 0 100767
521 490 -0.262653061224 -8.17 0.88 5210000 388 490 0 100756
522 445 -0.410471910112 -37.68 0.91 5220000 359 443 2 100746
523 517 -0.174796905222 -6.03 0.91 5230000 413 517 0 100736
524 547 -0.130164533821 -4.59 0.91 5240000 419 547 0 100726
525 507 -0.247455621302 -37.71 0.88 5250000 394 505 1 100716
526 507 -0.249980276134 -34.45 0.88 5260000 385 505 1 100707
527 562 -0.128274021352 -3.59 0.88 5270000 414 562 0 100697
528 537 -0.163724394786 -11.73 0.91 5280000 400 537 0 100688
529 489 -0.302883435583 -27.7 0.88 5290000 375 487 0 100678
530 553 -0.114032549729 -4.73 0.88 5300000 432 553 0 100669
531 556 -0.122248201439 -4.72 0.91 5310000 426 555 0 100660
532 561 -0.114830659537 -6.63 0.88 5320000 424 561 0 100651
533 530 -0.17741509434 -31.43 0.91 5330000 409 529 1 100642
534 481 -0.330207900208 -33.85 0.88 5340000 365 480 1 100634
535 530 -0.177150943396 -10.07 0.88 5350000 408 530 0 100625
536 534 -0.180374531835 -4.97 0.88 5360000 401 534 0 100617
537 458 -0.383231441048 -13.49 0.88 5370000 344 458 0 100608
538 471 -0.388110403397 -38.25 0.88 5380000 358 469 2 100600
539 521 -0.22 -37.95 0.91 5390000 400 520 1 100592
540 534 -0.182771535581 -31.89 0.91 5400000 413 534 0 100584
541 547 -0.115850091408 -4.3 0.91 5410000 431 547 0 100576
542 520 -0.154673076923 -6.84 0.88 5420000 419 520 0 100568
543 506 -0.246086956522 -34.09 0.88 5430000 393 505 1 100561
544 518 -0.146042471042 -5.73 0.88 5440000 414 518 0 100553
545 556 -0.114730215827 -20.84 0.91 5450000 438 556 0 100546
546 521 -0.229846449136 -36.6 0.91 5460000 401 520 1 100538
547 535 -0.180429906542 -20.64 0.91 5470000 408 535 0 100531
548 518 -0.187104247104 -7.41 0.88 5480000 405 517 0 100524
549 513 -0.227602339181 -32.6 0.88 5490000 397 512 1 100517
550 561 -0.0770409982175 -4.42 0.91 5500000 445 561 0 100510
551 493 -0.220750507099 -13.18 0.91 5510000 402 493 0 100503
552 467 -0.388886509636 -37.73 0.91 5520000 360 465 2 100496
553 533 -0.159193245779 -7.61 0.88 5530000 414 532 0 100489
554 512 -0.17646484375 -13.34 0.91 5540000 410 512 0 100483
555 551 -0.111451905626 -7.49 0.88 5550000 428 551 0 100476
556 509 -0.200176817289 -33.21 0.91 5560000 408 508 1 100470
557 499 -0.229919839679 -8.18 0.88 5570000 399 499 0 100463
558 508 -0.229468503937 -12.74 0.88 5580000 394 508 0 100457
559 500 -0.22712 -7.79 0.88 5590000 389 500 0 100451
560 537 -0.171061452514 -32.66 0.91 5600000 417 535 1 100445
561 533 -0.117617260788 -5.6 0.88 5610000 432 533 0 100439
562 517 -0.19752417795 -14.93 0.91 5620000 405 517 0 100433
563 525 -0.131314285714 -6.23 0.88 5630000 427 525 0 100427
564 533 -0.198367729831 -35.7 0.88 5640000 406 532 1 100421
565 529 -0.156975425331 -7.58 0.91 5650000 420 528 0 100416
566 518 -0.179073359073 -4.67 0.91 5660000 411 518 0 100410
567 518 -0.192953667954 -7.08 0.88 5670000 402 518 0 100404
568 520 -0.192538461538 -11.23 0.91 5680000 403 519 0 100399
569 563 -0.0692539964476 -4.67 0.91 5690000 456 563 0 100394
570 535 -0.139158878505 -5.12 0.88 5700000 424 535 0 100388
571 551 -0.127931034483 -4.81 0.88 5710000 427 551 0 100383
572 542 -0.135239852399 -4.32 0.88 5720000 428 542 0 100378
573 575 -0.0998608695652 -5.83 0.91 5730000 436 574 0 100373
574 537 -0.12104283054 -6.28 0.88 5740000 429 537 0 100368
575 543 -0.131123388582 -5.23 0.91 5750000 426 541 0 100363
576 475 -0.338378947368 -16.81 0.88 5760000 361 474 0 100358
577 526 -0.219201520913 -14.46 0.88 5770000 385 526 0 100353
578 494 -0.266012145749 -9.79 0.88 5780000 380 494 0 100348
579 536 -0.123824626866 -6.07 0.88 5790000 431 535 0 100344
580 478 -0.328472803347 -7.94 0.91 5800000 366 478 0 100339
581 568 -0.104190140845 -8.46 0.88 5810000 435 566 0 100334
582 532 -0.195394736842 -25.33 0.91 5820000 404 532 0 100330
583 552 -0.143460144928 -7.64 0.91 5830000 416 552 0 100325
584 539 -0.15120593692 -27.29 0.88 5840000 421 537 1 100321
585 555 -0.101117117117 -11.86 0.88 5850000 438 555 0 100317
586 516 -0.223682170543 -17.18 0.88 5860000 389 516 0 100312
587 589 -0.0709847198642 -8.06 0.91 5870000 444 589 0 100308
588 574 -0.0252613240418 -6.38 0.88 5880000 473 574 0 100304
589 573 -0.0730017452007 -4.85 0.91 5890000 451 572 0 100300
590 589 -0.0730220713073 -5.0 0.88 5900000 435 588 0 100296
591 541 -0.156931608133 -4.55 0.88 5910000 413 541 0 100292
592 568 -0.113433098592 -7.96 0.88 5920000 426 567 0 100288
593 521 -0.216429942418 -26.02 0.91 5930000 395 523 0 100284
594 574 -0.0752613240418 -9.2 0.91 5940000 443 574 0 100280
595 544 -0.158915441176 -8.63 0.91 5950000 410 544 0 100276
596 505 -0.233920792079 -35.76 0.91 5960000 395 504 1 100273
597 510 -0.244784313725 -34.22 0.91 5970000 393 509 1 100269
598 548 -0.098302919708 -4.62 0.88 5980000 441 547 0 100265
599 546 -0.184835164835 -5.32 0.91 5990000 393 546 0 100262
600 536 -0.183544776119 -38.46 0.91 6000000 412 535 1 100258
601 576 -0.120798611111 -6.77 0.88 6010000 420 574 0 100255
602 516 -0.232170542636 -33.51 0.88 6020000 392 514 1 100251
603 517 -0.216112185687 -33.34 0.88 6030000 401 516 1 100248
604 471 -0.403078556263 -36.54 0.88 6040000 362 467 2 100244
605 538 -0.14782527881 -14.42 0.91 6050000 426 537 0 100241
606 513 -0.22269005848 -35.91 0.88 6060000 399 511 1 100238
607 464 -0.350043103448 -10.25 0.88 6070000 358 464 0 100235
608 544 -0.1271875 -5.93 0.88 6080000 425 544 0 100231
609 555 -0.12163963964 -5.5 0.91 6090000 423 554 0 100228
610 549 -0.129963570128 -6.01 0.88 6100000 420 549 0 100225
611 538 -0.164609665428 -8.96 0.91 6110000 411 537 0 100222
612 480 -0.3420625 -36.78 0.91 6120000 365 480 1 100219
613 496 -0.258407258065 -21.28 0.91 6130000 392 496 0 100216
614 430 -0.47176744186 -34.41 0.88 6140000 338 427 3 100213
615 543 -0.185690607735 -32.33 0.91 6150000 415 542 1 100210
616 531 -0.239378531073 -38.81 0.91 6160000 398 530 1 100208
617 565 -0.0719469026549 -11.69 0.88 6170000 444 565 0 100205
618 564 -0.153510638298 -35.08 0.91 6180000 420 563 1 100202
619 532 -0.161748120301 -5.55 0.88 6190000 414 532 0 100199
620 545 -0.158275229358 -36.4 0.91 6200000 421 544 1 100197
621 530 -0.179264150943 -38.64 0.88 6210000 416 529 1 100194
622 519 -0.226107899807 -13.7 0.91 6220000 399 519 0 100191
623 509 -0.265422396857 -31.79 0.91 6230000 390 507 1 100189
624 591 -0.0344500846024 -4.26 0.88 6240000 462 591 0 100186
625 551 -0.117023593466 -5.06 0.88 6250000 433 551 0 100184
626 550 -0.112218181818 -17.5 0.88 6260000 439 550 0 100181
627 535 -0.165738317757 -9.06 0.91 6270000 414 534 0 100179
628 540 -0.17512962963 -37.09 0.91 6280000 419 539 1 100176
629 554 -0.113718411552 -4.45 0.88 6290000 434 553 0 100174
630 553 -0.128318264014 -31.35 0.88 6300000 426 552 1 100172
631 540 -0.137388888889 -5.15 0.91 6310000 428 540 0 100169
632 489 -0.306155419223 -31.49 0.91 6320000 366 488 1 100167
633 526 -0.204011406844 -32.59 0.88 6330000 404 525 1 100165
634 549 -0.125464480874 -4.53 0.91 6340000 432 549 0 100162
635 512 -0.20712890625 -34.55 0.91 6350000 410 511 1 100160
636 562 -0.086334519573 -4.37 0.88 6360000 443 562 0 100158
637 538 -0.13312267658 -18.68 0.91 6370000 434 538 0 100156
638 538 -0.1456133829 -5.35 0.88 6380000 418 538 0 100154
639 507 -0.275641025641 -36.03 0.91 6390000 383 506 1 100152
640 555 -0.138918918919 -5.9 0.91 6400000 419 555 0 100150
641 568 -0.0677992957746 -5.03 0.91 6410000 451 568 0 100148
642 588 -0.0294217687075 -2.69 0.88 6420000 471 588 0 100146
643 521 -0.134165067179 -5.08 0.91 6430000 429 521 0 100144
644 558 -0.0933691756272 -6.55 0.88 6440000 441 556 0 100142
645 509 -0.225206286837 -8.18 0.88 6450000 393 509 0 100140
646 470 -0.415787234043 -37.02 0.88 6460000 344 468 2 100138
647 526 -0.191482889734 -28.26 0.91 6470000 401 524 1 100136
648 476 -0.292521008403 -5.71 0.88 6480000 374 476 0 100134
649 521 -0.129424184261 -5.27 0.88 6490000 430 521 0 100132
650 547 -0.136837294333 -8.43 0.88 6500000 421 547 0 100131
651 518 -0.160115830116 -4.61 0.88 6510000 419 518 0 100129
652 497 -0.242796780684 -8.07 0.88 6520000 389 497 0 100127
653 502 -0.266314741036 -4.61 0.91 6530000 376 502 0 100125
654 434 -0.498341013825 -28.29 0.91 6540000 320 433 1 100124
655 494 -0.256801619433 -4.24 0.91 6550000 389 494 0 100122
656 511 -0.207240704501 -14.49 0.88 6560000 400 511 0 100120
657 569 -0.0818453427065 -5.24 0.91 6570000 443 569 0 100119
658 601 0.00700499168053 -5.61 0.91 6580000 485 601 0 100117
659 466 -0.391008583691 -37.62 0.91 6590000 363 464 2 100115
660 484 -0.29423553719 -7.77 0.91 6600000 375 484 0 100114
661 515 -0.197980582524 -36.88 0.91 6610000 420 513 1 100112
662 535 -0.130317757009 -6.46 0.88 6620000 425 535 0 100111
663 552 -0.111413043478 -5.51 0.91 6630000 434 551 0 100109
664 540 -0.175259259259 -34.25 0.91 6640000 410 538 1 100108
665 579 -0.0574784110535 -6.26 0.88 6650000 450 579 0 100106
666 545 -0.135926605505 -6.93 0.91 6660000 420 545 0 100105
667 527 -0.187077798861 -14.29 0.88 6670000 407 525 0 100104
668 573 -0.103054101222 -7.65 0.88 6680000 426 572 0 100102
669 477 -0.339454926625 -11.37 0.88 6690000 359 476 0 100101
670 436 -0.465963302752 -30.85 0.91 6700000 335 434 2 100099
671 466 -0.287103004292 -7.45 0.88 6710000 379 466 0 100098
672 518 -0.201003861004 -19.75 0.88 6720000 405 518 0 100097
673 569 -0.0966959578207 -12.52 0.88 6730000 432 569 0 100095
674 535 -0.160785046729 -15.09 0.88 6740000 416 535 0 100094
675 476 -0.38262605042 -35.41 0.88 6750000 348 473 3 100093
676 503 -0.243996023857 -20.3 0.91 6760000 401 502 0 100092
677 436 -0.517660550459 -38.55 0.91 6770000 335 433 3 100090
678 455 -0.404 -25.03 0.91 6780000 349 454 0 100089
679 549 -0.14752276867 -11.02 0.91 6790000 419 548 0 100088
680 574 -0.0884146341463 -5.78 0.91 6800000 444 574 0 100087
681 520 -0.236211538462 -12.85 0.91 6810000 387 520 0 100086
682 518 -0.226814671815 -38.44 0.88 6820000 409 517 1 100084
683 492 -0.293130081301 -38.01 0.91 6830000 386 491 1 100083
684 552 -0.150833333333 -5.91 0.88 6840000 412 552 0 100082
685 561 -0.089696969697 -4.77 0.91 6850000 441 561 0 100081
686 475 -0.410989473684 -38.91 0.88 6860000 369 471 4 100080
687 534 -0.170374531835 -19.57 0.91 6870000 412 534 0 100079
688 564 -0.102322695035 -5.54 0.91 6880000 431 564 0 100078
689 538 -0.160185873606 -38.1 0.91 6890000 420 537 1 100077
690 522 -0.192528735632 -5.51 0.91 6900000 403 522 0 100076
691 542 -0.123210332103 -6.32 0.91 6910000 427 542 0 100075
692 533 -0.129493433396 -4.27 0.91 6920000 431 533 0 100074
693 507 -0.203116370809 -5.89 0.91 6930000 408 507 0 100073
694 507 -0.209625246548 -18.33 0.91 6940000 412 507 0 100072
695 532 -0.132030075188 -5.59 0.88 6950000 432 532 0 100071
696 502 -0.207569721116 -18.58 0.91 6960000 413 502 0 100070
697 548 -0.0854744525547 -7.2 0.91 6970000 450 548 0 100069
698 575 -0.0770434782609 -8.8 0.91 6980000 448 575 0 100068
699 537 -0.170782122905 -22.98 0.91 6990000 421 536 0 100067
